county,gender,race,year,y,n,county_name
10,2,1,1,1,10489,Carroll
10,2,1,2,0,10664,Carroll
10,2,1,3,1,10793,Carroll
10,2,1,4,0,11050,Carroll
10,2,1,5,0,11219,Carroll
10,2,1,6,3,11642,Carroll
10,2,1,7,0,11978,Carroll
10,2,1,8,0,12116,Carroll
10,2,1,9,2,12336,Carroll
10,2,1,10,2,12599,Carroll
10,2,1,11,3,12863,Carroll
10,2,1,12,4,12803,Carroll
10,2,1,13,0,12792,Carroll
10,2,1,14,3,12884,Carroll
10,2,1,15,4,12961,Carroll
10,2,1,16,4,13142,Carroll
10,2,1,17,8,13324,Carroll
10,2,1,18,3,13419,Carroll
10,2,1,19,3,13375,Carroll
10,2,1,20,6,13431,Carroll
10,2,1,21,4,13449,Carroll
10,2,2,1,0,78,Carroll
10,2,2,2,0,77,Carroll
10,2,2,3,0,80,Carroll
10,2,2,4,0,85,Carroll
10,2,2,5,0,84,Carroll
10,2,2,6,0,87,Carroll
10,2,2,7,0,88,Carroll
10,2,2,8,0,90,Carroll
10,2,2,9,0,93,Carroll
10,2,2,10,0,96,Carroll
10,2,2,11,0,102,Carroll
10,2,2,12,1,103,Carroll
10,2,2,13,0,100,Carroll
10,2,2,14,0,100,Carroll
10,2,2,15,0,107,Carroll
10,2,2,16,0,107,Carroll
10,2,2,17,0,106,Carroll
10,2,2,18,0,108,Carroll
10,2,2,19,0,113,Carroll
10,2,2,20,0,113,Carroll
10,2,2,21,0,120,Carroll
11,1,1,1,6,14011,Champaign
11,1,1,2,7,14170,Champaign
11,1,1,3,9,14327,Champaign
11,1,1,4,6,14538,Champaign
11,1,1,5,10,14593,Champaign
11,1,1,6,13,14482,Champaign
11,1,1,7,7,15284,Champaign
11,1,1,8,11,15277,Champaign
11,1,1,9,7,15601,Champaign
11,1,1,10,10,15705,Champaign
11,1,1,11,9,15799,Champaign
11,1,1,12,12,15971,Champaign
11,1,1,13,13,15804,Champaign
11,1,1,14,6,15751,Champaign
11,1,1,15,15,15813,Champaign
11,1,1,16,15,15678,Champaign
11,1,1,17,9,15700,Champaign
11,1,1,18,13,15845,Champaign
11,1,1,19,12,16095,Champaign
11,1,1,20,7,16367,Champaign
11,1,1,21,17,16552,Champaign
11,1,2,1,1,470,Champaign
11,1,2,2,0,487,Champaign
11,1,2,3,0,499,Champaign
11,1,2,4,0,486,Champaign
11,1,2,5,0,490,Champaign
11,1,2,6,0,478,Champaign
11,1,2,7,1,497,Champaign
11,1,2,8,0,499,Champaign
11,1,2,9,0,488,Champaign
11,1,2,10,2,496,Champaign
11,1,2,11,1,499,Champaign
11,1,2,12,0,510,Champaign
11,1,2,13,1,515,Champaign
11,1,2,14,0,521,Champaign
11,1,2,15,2,520,Champaign
11,1,2,16,1,527,Champaign
11,1,2,17,2,534,Champaign
11,1,2,18,0,547,Champaign
11,1,2,19,1,571,Champaign
11,1,2,20,2,572,Champaign
11,1,2,21,0,579,Champaign
11,2,1,1,1,14893,Champaign
11,2,1,2,1,15003,Champaign
11,2,1,3,0,15178,Champaign
11,2,1,4,2,15330,Champaign
11,2,1,5,4,15376,Champaign
11,2,1,6,4,15246,Champaign
11,2,1,7,4,15992,Champaign
11,2,1,8,4,15990,Champaign
11,2,1,9,6,16236,Champaign
11,2,1,10,4,16425,Champaign
11,2,1,11,3,16551,Champaign
11,2,1,12,0,16827,Champaign
11,2,1,13,3,16665,Champaign
11,2,1,14,7,16638,Champaign
11,2,1,15,3,16676,Champaign
11,2,1,16,3,16524,Champaign
11,2,1,17,7,16559,Champaign
11,2,1,18,6,16741,Champaign
11,2,1,19,6,17020,Champaign
11,2,1,20,2,17226,Champaign
11,2,1,21,4,17425,Champaign
11,2,2,1,0,536,Champaign
11,2,2,2,0,530,Champaign
11,2,2,3,0,533,Champaign
11,2,2,4,0,547,Champaign
11,2,2,5,0,538,Champaign
11,2,2,6,0,532,Champaign
11,2,2,7,0,552,Champaign
11,2,2,8,0,552,Champaign
11,2,2,9,0,548,Champaign
11,2,2,10,0,555,Champaign
11,2,2,11,0,557,Champaign
11,2,2,12,0,567,Champaign
11,2,2,13,0,560,Champaign
11,2,2,14,1,566,Champaign
11,2,2,15,0,590,Champaign
11,2,2,16,0,595,Champaign
11,2,2,17,0,597,Champaign
11,2,2,18,0,600,Champaign
11,2,2,19,0,615,Champaign
11,2,2,20,0,632,Champaign
11,2,2,21,0,637,Champaign
12,1,1,1,31,67797,Clark
12,1,1,2,35,68617,Clark
12,1,1,3,41,69330,Clark
12,1,1,4,40,70702,Clark
12,1,1,5,56,69639,Clark
12,1,1,6,45,69430,Clark
12,1,1,7,39,68668,Clark
12,1,1,8,49,68034,Clark
12,1,1,9,57,66719,Clark
12,1,1,10,44,66253,Clark
12,1,1,11,47,66040,Clark
12,1,1,12,41,66053,Clark
12,1,1,13,69,65465,Clark
12,1,1,14,52,65466,Clark
12,1,1,15,53,64843,Clark
12,1,1,16,45,64414,Clark
12,1,1,17,49,64411,Clark
12,1,1,18,59,64393,Clark
12,1,1,19,57,64447,Clark
12,1,1,20,70,64622,Clark
12,1,1,21,62,64601,Clark
12,1,2,1,5,6197,Clark
12,1,2,2,4,6229,Clark
12,1,2,3,5,6365,Clark
12,1,2,4,3,6417,Clark
12,1,2,5,2,6349,Clark
12,1,2,6,7,6375,Clark
12,1,2,7,2,6314,Clark
12,1,2,8,12,6311,Clark
12,1,2,9,5,6220,Clark
12,1,2,10,10,6227,Clark
12,1,2,11,9,6247,Clark
12,1,2,12,7,6374,Clark
12,1,2,13,5,6407,Clark
12,1,2,14,4,6385,Clark
12,1,2,15,11,6328,Clark
12,1,2,16,6,6362,Clark
12,1,2,17,4,6425,Clark
12,1,2,18,5,6518,Clark
12,1,2,19,5,6562,Clark
12,1,2,20,5,6615,Clark
12,1,2,21,5,6670,Clark
12,2,1,1,5,72455,Clark
12,2,1,2,6,73352,Clark
12,2,1,3,5,74140,Clark
12,2,1,4,10,75402,Clark
12,2,1,5,10,74456,Clark
12,2,1,6,12,74172,Clark
12,2,1,7,10,73561,Clark
12,2,1,8,14,72901,Clark
12,2,1,9,13,71495,Clark
12,2,1,10,15,71086,Clark
12,2,1,11,8,71035,Clark
12,2,1,12,11,71027,Clark
12,2,1,13,18,70426,Clark
12,2,1,14,21,70399,Clark
12,2,1,15,21,69592,Clark
12,2,1,16,19,68995,Clark
12,2,1,17,29,68733,Clark
12,2,1,18,25,68544,Clark
12,2,1,19,31,68557,Clark
12,2,1,20,37,68600,Clark
12,2,1,21,32,68623,Clark
12,2,2,1,1,7052,Clark
12,2,2,2,0,7128,Clark
12,2,2,3,1,7290,Clark
12,2,2,4,0,7351,Clark
12,2,2,5,0,7288,Clark
12,2,2,6,0,7321,Clark
12,2,2,7,2,7296,Clark
12,2,2,8,0,7274,Clark
12,2,2,9,1,7223,Clark
12,2,2,10,2,7234,Clark
12,2,2,11,0,7312,Clark
12,2,2,12,1,7451,Clark
12,2,2,13,7,7485,Clark
12,2,2,14,3,7396,Clark
12,2,2,15,3,7296,Clark
12,2,2,16,3,7307,Clark
12,2,2,17,5,7292,Clark
12,2,2,18,3,7278,Clark
12,2,2,19,2,7313,Clark
12,2,2,20,2,7390,Clark
12,2,2,21,6,7456,Clark
13,1,1,1,17,44839,Clermont
13,1,1,2,27,45762,Clermont
13,1,1,3,22,46600,Clermont
13,1,1,4,18,48041,Clermont
13,1,1,5,14,48664,Clermont
13,1,1,6,28,50339,Clermont
13,1,1,7,20,51388,Clermont
13,1,1,8,28,53689,Clermont
13,1,1,9,25,54655,Clermont
13,1,1,10,31,56374,Clermont
13,1,1,11,44,58894,Clermont
13,1,1,12,41,60860,Clermont
13,1,1,13,43,62765,Clermont
13,1,1,14,55,64227,Clermont
13,1,1,15,45,64985,Clermont
13,1,1,16,36,65312,Clermont
13,1,1,17,49,66412,Clermont
13,1,1,18,65,67511,Clermont
13,1,1,19,48,68610,Clermont
13,1,1,20,52,70453,Clermont
13,1,1,21,52,71788,Clermont
13,1,2,1,0,497,Clermont
13,1,2,2,0,494,Clermont
13,1,2,3,0,506,Clermont
13,1,2,4,1,519,Clermont
13,1,2,5,0,516,Clermont
13,1,2,6,0,526,Clermont
13,1,2,7,1,529,Clermont
13,1,2,8,1,566,Clermont
13,1,2,9,0,564,Clermont
13,1,2,10,1,597,Clermont
13,1,2,11,0,612,Clermont
13,1,2,12,0,630,Clermont
13,1,2,13,0,675,Clermont
13,1,2,14,1,713,Clermont
13,1,2,15,0,753,Clermont
13,1,2,16,0,758,Clermont
13,1,2,17,0,788,Clermont
13,1,2,18,0,810,Clermont
13,1,2,19,0,841,Clermont
13,1,2,20,1,867,Clermont
13,1,2,21,0,903,Clermont
13,2,1,1,6,45740,Clermont
13,2,1,2,2,46762,Clermont
13,2,1,3,5,47733,Clermont
13,2,1,4,7,49073,Clermont
13,2,1,5,2,49671,Clermont
13,2,1,6,8,51359,Clermont
13,2,1,7,12,52410,Clermont
13,2,1,8,7,54759,Clermont
13,2,1,9,8,55945,Clermont
13,2,1,10,12,57783,Clermont
13,2,1,11,14,60481,Clermont
13,2,1,12,10,62534,Clermont
13,2,1,13,19,64538,Clermont
13,2,1,14,15,65918,Clermont
13,2,1,15,14,66708,Clermont
13,2,1,16,15,67031,Clermont
13,2,1,17,26,67939,Clermont
13,2,1,18,28,68980,Clermont
13,2,1,19,32,70100,Clermont
13,2,1,20,34,71877,Clermont
13,2,1,21,23,73145,Clermont
13,2,2,1,0,520,Clermont
13,2,2,2,0,514,Clermont
13,2,2,3,0,539,Clermont
13,2,2,4,0,535,Clermont
13,2,2,5,0,544,Clermont
13,2,2,6,0,556,Clermont
13,2,2,7,0,568,Clermont
13,2,2,8,0,601,Clermont
13,2,2,9,0,617,Clermont
13,2,2,10,0,640,Clermont
13,2,2,11,0,665,Clermont
13,2,2,12,0,685,Clermont
13,2,2,13,0,735,Clermont
13,2,2,14,0,763,Clermont
13,2,2,15,0,798,Clermont
13,2,2,16,0,818,Clermont
13,2,2,17,0,845,Clermont
13,2,2,18,1,863,Clermont
13,2,2,19,0,887,Clermont
13,2,2,20,2,919,Clermont
13,2,2,21,0,952,Clermont
14,1,1,1,3,14942,Clinton
14,1,1,2,5,15008,Clinton
14,1,1,3,9,14959,Clinton
14,1,1,4,11,15234,Clinton
14,1,1,5,20,15338,Clinton
14,1,1,6,10,15561,Clinton
14,1,1,7,11,15839,Clinton
14,1,1,8,9,15959,Clinton
14,1,1,9,6,16044,Clinton
14,1,1,10,10,16264,Clinton
14,1,1,11,15,16442,Clinton
14,1,1,12,7,16477,Clinton
14,1,1,13,8,16443,Clinton
14,1,1,14,13,16355,Clinton
14,1,1,15,14,16169,Clinton
14,1,1,16,15,16015,Clinton
14,1,1,17,9,16020,Clinton
14,1,1,18,18,15892,Clinton
14,1,1,19,10,15987,Clinton
14,1,1,20,15,16260,Clinton
14,1,1,21,21,16362,Clinton
14,1,2,1,1,399,Clinton
14,1,2,2,0,401,Clinton
14,1,2,3,0,409,Clinton
14,1,2,4,0,400,Clinton
14,1,2,5,0,404,Clinton
14,1,2,6,0,400,Clinton
14,1,2,7,0,403,Clinton
14,1,2,8,0,405,Clinton
14,1,2,9,1,406,Clinton
14,1,2,10,1,402,Clinton
14,1,2,11,1,400,Clinton
14,1,2,12,1,411,Clinton
14,1,2,13,0,414,Clinton
14,1,2,14,0,418,Clinton
14,1,2,15,0,416,Clinton
14,1,2,16,1,421,Clinton
14,1,2,17,1,424,Clinton
14,1,2,18,1,431,Clinton
14,1,2,19,0,432,Clinton
14,1,2,20,0,440,Clinton
14,1,2,21,0,447,Clinton
14,2,1,1,0,15431,Clinton
14,2,1,2,2,15537,Clinton
14,2,1,3,3,15579,Clinton
14,2,1,4,2,15758,Clinton
14,2,1,5,4,15827,Clinton
14,2,1,6,1,16131,Clinton
14,2,1,7,0,16365,Clinton
14,2,1,8,2,16506,Clinton
14,2,1,9,4,16689,Clinton
14,2,1,10,3,16923,Clinton
14,2,1,11,1,17152,Clinton
14,2,1,12,3,17312,Clinton
14,2,1,13,3,17281,Clinton
14,2,1,14,3,17443,Clinton
14,2,1,15,1,17517,Clinton
14,2,1,16,3,17522,Clinton
14,2,1,17,7,17762,Clinton
14,2,1,18,7,17866,Clinton
14,2,1,19,7,17963,Clinton
14,2,1,20,7,18272,Clinton
14,2,1,21,3,18427,Clinton
14,2,2,1,0,442,Clinton
14,2,2,2,0,435,Clinton
14,2,2,3,0,433,Clinton
14,2,2,4,0,432,Clinton
14,2,2,5,0,413,Clinton
14,2,2,6,0,414,Clinton
14,2,2,7,0,406,Clinton
14,2,2,8,0,411,Clinton
14,2,2,9,0,398,Clinton
14,2,2,10,0,403,Clinton
14,2,2,11,0,403,Clinton
14,2,2,12,0,398,Clinton
14,2,2,13,0,397,Clinton
14,2,2,14,0,394,Clinton
14,2,2,15,0,398,Clinton
14,2,2,16,0,401,Clinton
14,2,2,17,0,407,Clinton
14,2,2,18,0,411,Clinton
14,2,2,19,2,416,Clinton
14,2,2,20,0,429,Clinton
14,2,2,21,0,433,Clinton
15,1,1,1,36,50848,Columbiana
15,1,1,2,27,51321,Columbiana
15,1,1,3,24,51652,Columbiana
15,1,1,4,24,52497,Columbiana
15,1,1,5,14,52792,Columbiana
15,1,1,6,39,53414,Columbiana
15,1,1,7,26,53507,Columbiana
15,1,1,8,34,53770,Columbiana
15,1,1,9,37,53986,Columbiana
15,1,1,10,43,54404,Columbiana
15,1,1,11,33,54812,Columbiana
15,1,1,12,39,54464,Columbiana
15,1,1,13,35,54137,Columbiana
15,1,1,14,39,54021,Columbiana
15,1,1,15,46,54019,Columbiana
15,1,1,16,53,53474,Columbiana
15,1,1,17,52,53118,Columbiana
15,1,1,18,45,52697,Columbiana
15,1,1,19,49,51445,Columbiana
15,1,1,20,46,51468,Columbiana
15,1,1,21,45,50955,Columbiana
15,1,2,1,0,829,Columbiana
15,1,2,2,0,832,Columbiana
15,1,2,3,0,826,Columbiana
15,1,2,4,1,811,Columbiana
15,1,2,5,0,825,Columbiana
15,1,2,6,1,820,Columbiana
15,1,2,7,0,826,Columbiana
15,1,2,8,0,826,Columbiana
15,1,2,9,0,835,Columbiana
15,1,2,10,1,829,Columbiana
15,1,2,11,2,832,Columbiana
15,1,2,12,1,814,Columbiana
15,1,2,13,0,817,Columbiana
15,1,2,14,0,824,Columbiana
15,1,2,15,0,838,Columbiana
15,1,2,16,1,835,Columbiana
15,1,2,17,0,844,Columbiana
15,1,2,18,1,837,Columbiana
15,1,2,19,0,828,Columbiana
15,1,2,20,1,837,Columbiana
15,1,2,21,0,831,Columbiana
15,2,1,1,8,54142,Columbiana
15,2,1,2,4,54563,Columbiana
15,2,1,3,4,54913,Columbiana
15,2,1,4,7,55592,Columbiana
15,2,1,5,10,55988,Columbiana
15,2,1,6,6,56426,Columbiana
15,2,1,7,5,56545,Columbiana
15,2,1,8,9,56800,Columbiana
15,2,1,9,12,57070,Columbiana
15,2,1,10,8,57635,Columbiana
15,2,1,11,13,58030,Columbiana
15,2,1,12,15,57613,Columbiana
15,2,1,13,16,57225,Columbiana
15,2,1,14,24,57351,Columbiana
15,2,1,15,18,57343,Columbiana
15,2,1,16,8,57038,Columbiana
15,2,1,17,22,56714,Columbiana
15,2,1,18,19,56433,Columbiana
15,2,1,19,19,55032,Columbiana
15,2,1,20,20,54931,Columbiana
15,2,1,21,15,54466,Columbiana
15,2,2,1,1,904,Columbiana
15,2,2,2,0,886,Columbiana
15,2,2,3,0,898,Columbiana
15,2,2,4,0,891,Columbiana
15,2,2,5,0,885,Columbiana
15,2,2,6,0,899,Columbiana
15,2,2,7,0,904,Columbiana
15,2,2,8,0,902,Columbiana
15,2,2,9,0,914,Columbiana
15,2,2,10,1,924,Columbiana
15,2,2,11,0,937,Columbiana
15,2,2,12,0,931,Columbiana
15,2,2,13,0,945,Columbiana
15,2,2,14,0,946,Columbiana
15,2,2,15,0,958,Columbiana
15,2,2,16,0,972,Columbiana
15,2,2,17,0,965,Columbiana
15,2,2,18,0,965,Columbiana
15,2,2,19,0,954,Columbiana
15,2,2,20,0,958,Columbiana
15,2,2,21,0,965,Columbiana
16,1,1,1,6,15698,Coshocton
16,1,1,2,14,15886,Coshocton
16,1,1,3,8,15926,Coshocton
16,1,1,4,7,16216,Coshocton
16,1,1,5,16,16691,Coshocton
16,1,1,6,13,16810,Coshocton
16,1,1,7,10,16798,Coshocton
16,1,1,8,13,17072,Coshocton
16,1,1,9,10,16845,Coshocton
16,1,1,10,14,16832,Coshocton
16,1,1,11,12,16910,Coshocton
16,1,1,12,9,17077,Coshocton
16,1,1,13,15,17132,Coshocton
16,1,1,14,12,17274,Coshocton
16,1,1,15,9,17231,Coshocton
16,1,1,16,15,17173,Coshocton
16,1,1,17,11,17257,Coshocton
16,1,1,18,9,17035,Coshocton
16,1,1,19,16,17014,Coshocton
16,1,1,20,11,17088,Coshocton
16,1,1,21,13,17066,Coshocton
16,1,2,1,0,142,Coshocton
16,1,2,2,0,152,Coshocton
16,1,2,3,0,162,Coshocton
16,1,2,4,0,180,Coshocton
16,1,2,5,0,180,Coshocton
16,1,2,6,0,187,Coshocton
16,1,2,7,0,192,Coshocton
16,1,2,8,0,207,Coshocton
16,1,2,9,0,217,Coshocton
16,1,2,10,0,219,Coshocton
16,1,2,11,1,222,Coshocton
16,1,2,12,0,228,Coshocton
16,1,2,13,0,244,Coshocton
16,1,2,14,0,258,Coshocton
16,1,2,15,1,268,Coshocton
16,1,2,16,0,275,Coshocton
16,1,2,17,0,287,Coshocton
16,1,2,18,0,292,Coshocton
16,1,2,19,0,297,Coshocton
16,1,2,20,0,308,Coshocton
16,1,2,21,0,318,Coshocton
16,2,1,1,1,16868,Coshocton
16,2,1,2,5,17029,Coshocton
16,2,1,3,2,17075,Coshocton
16,2,1,4,1,17343,Coshocton
16,2,1,5,6,17802,Coshocton
16,2,1,6,1,17901,Coshocton
16,2,1,7,2,17878,Coshocton
16,2,1,8,1,18193,Coshocton
16,2,1,9,3,17994,Coshocton
16,2,1,10,1,17975,Coshocton
16,2,1,11,2,18052,Coshocton
16,2,1,12,4,18187,Coshocton
16,2,1,13,7,18282,Coshocton
16,2,1,14,1,18396,Coshocton
16,2,1,15,3,18344,Coshocton
16,2,1,16,3,18244,Coshocton
16,2,1,17,4,18338,Coshocton
16,2,1,18,2,18126,Coshocton
16,2,1,19,12,18023,Coshocton
16,2,1,20,2,18058,Coshocton
16,2,1,21,6,18045,Coshocton
16,2,2,1,0,192,Coshocton
16,2,2,2,0,211,Coshocton
16,2,2,3,0,215,Coshocton
16,2,2,4,0,232,Coshocton
16,2,2,5,0,235,Coshocton
16,2,2,6,0,243,Coshocton
16,2,2,7,0,254,Coshocton
16,2,2,8,0,269,Coshocton
16,2,2,9,0,272,Coshocton
16,2,2,10,0,273,Coshocton
16,2,2,11,0,285,Coshocton
16,2,2,12,0,291,Coshocton
16,2,2,13,0,300,Coshocton
16,2,2,14,0,319,Coshocton
16,2,2,15,0,332,Coshocton
16,2,2,16,0,344,Coshocton
16,2,2,17,0,359,Coshocton
16,2,2,18,0,360,Coshocton
16,2,2,19,0,373,Coshocton
16,2,2,20,0,391,Coshocton
16,2,2,21,0,397,Coshocton
17,1,1,1,11,23382,Crawford
17,1,1,2,18,23901,Crawford
17,1,1,3,18,24321,Crawford
17,1,1,4,12,24958,Crawford
17,1,1,5,14,24828,Crawford
17,1,1,6,16,25029,Crawford
17,1,1,7,11,24802,Crawford
17,1,1,8,21,24632,Crawford
17,1,1,9,17,24603,Crawford
17,1,1,10,13,24456,Crawford
17,1,1,11,22,24697,Crawford
17,1,1,12,17,24362,Crawford
17,1,1,13,19,23874,Crawford
17,1,1,14,19,23924,Crawford
17,1,1,15,26,23695,Crawford
17,1,1,16,16,23322,Crawford
17,1,1,17,20,23657,Crawford
17,1,1,18,22,23656,Crawford
17,1,1,19,21,23445,Crawford
17,1,1,20,15,23457,Crawford
17,1,1,21,19,23402,Crawford
17,1,2,1,1,146,Crawford
17,1,2,2,0,150,Crawford
17,1,2,3,0,161,Crawford
17,1,2,4,0,168,Crawford
17,1,2,5,0,178,Crawford
17,1,2,6,1,180,Crawford
17,1,2,7,0,188,Crawford
17,1,2,8,0,189,Crawford
17,1,2,9,0,199,Crawford
17,1,2,10,0,200,Crawford
17,1,2,11,0,203,Crawford
17,1,2,12,0,205,Crawford
17,1,2,13,0,216,Crawford
17,1,2,14,0,208,Crawford
17,1,2,15,0,196,Crawford
17,1,2,16,0,182,Crawford
17,1,2,17,0,187,Crawford
17,1,2,18,0,185,Crawford
17,1,2,19,0,179,Crawford
17,1,2,20,1,179,Crawford
17,1,2,21,1,186,Crawford
17,2,1,1,2,24945,Crawford
17,2,1,2,1,25376,Crawford
17,2,1,3,9,25758,Crawford
17,2,1,4,1,26408,Crawford
17,2,1,5,4,26237,Crawford
17,2,1,6,1,26401,Crawford
17,2,1,7,2,26266,Crawford
17,2,1,8,3,26144,Crawford
17,2,1,9,8,26165,Crawford
17,2,1,10,4,25990,Crawford
17,2,1,11,8,26287,Crawford
17,2,1,12,6,25959,Crawford
17,2,1,13,9,25599,Crawford
17,2,1,14,2,25563,Crawford
17,2,1,15,11,25271,Crawford
17,2,1,16,5,24890,Crawford
17,2,1,17,5,25087,Crawford
17,2,1,18,13,25024,Crawford
17,2,1,19,9,24761,Crawford
17,2,1,20,8,24787,Crawford
17,2,1,21,11,24715,Crawford
17,2,2,1,0,177,Crawford
17,2,2,2,0,184,Crawford
17,2,2,3,0,193,Crawford
17,2,2,4,0,197,Crawford
17,2,2,5,0,208,Crawford
17,2,2,6,0,213,Crawford
17,2,2,7,0,210,Crawford
17,2,2,8,0,209,Crawford
17,2,2,9,0,219,Crawford
17,2,2,10,0,213,Crawford
17,2,2,11,0,220,Crawford
17,2,2,12,0,223,Crawford
17,2,2,13,0,230,Crawford
17,2,2,14,0,224,Crawford
17,2,2,15,0,223,Crawford
17,2,2,16,0,220,Crawford
17,2,2,17,1,219,Crawford
17,2,2,18,0,221,Crawford
17,2,2,19,0,228,Crawford
17,2,2,20,0,229,Crawford
17,2,2,21,0,237,Crawford
18,1,1,1,435,677185,Cuyahoga
18,1,1,2,390,668746,Cuyahoga
18,1,1,3,437,658972,Cuyahoga
18,1,1,4,404,655293,Cuyahoga
18,1,1,5,434,637688,Cuyahoga
18,1,1,6,439,624470,Cuyahoga
18,1,1,7,458,611708,Cuyahoga
18,1,1,8,425,599244,Cuyahoga
18,1,1,9,447,589750,Cuyahoga
18,1,1,10,456,578654,Cuyahoga
18,1,1,11,442,567350,Cuyahoga
18,1,1,12,456,554895,Cuyahoga
18,1,1,13,510,541095,Cuyahoga
18,1,1,14,493,534240,Cuyahoga
18,1,1,15,514,526691,Cuyahoga
18,1,1,16,501,522927,Cuyahoga
18,1,1,17,477,518843,Cuyahoga
18,1,1,18,466,512623,Cuyahoga
18,1,1,19,475,510292,Cuyahoga
18,1,1,20,453,504439,Cuyahoga
18,1,1,21,453,499655,Cuyahoga
18,1,2,1,87,157046,Cuyahoga
18,1,2,2,94,157597,Cuyahoga
18,1,2,3,113,159801,Cuyahoga
18,1,2,4,100,159220,Cuyahoga
18,1,2,5,112,157716,Cuyahoga
18,1,2,6,108,157508,Cuyahoga
18,1,2,7,103,156963,Cuyahoga
18,1,2,8,113,158233,Cuyahoga
18,1,2,9,126,159226,Cuyahoga
18,1,2,10,144,160253,Cuyahoga
18,1,2,11,138,161461,Cuyahoga
18,1,2,12,145,163604,Cuyahoga
18,1,2,13,149,164286,Cuyahoga
18,1,2,14,157,165336,Cuyahoga
18,1,2,15,149,166623,Cuyahoga
18,1,2,16,154,169033,Cuyahoga
18,1,2,17,158,170790,Cuyahoga
18,1,2,18,155,172224,Cuyahoga
18,1,2,19,147,174515,Cuyahoga
18,1,2,20,174,176487,Cuyahoga
18,1,2,21,188,178432,Cuyahoga
18,2,1,1,88,734014,Cuyahoga
18,2,1,2,89,726578,Cuyahoga
18,2,1,3,93,716140,Cuyahoga
18,2,1,4,115,712038,Cuyahoga
18,2,1,5,120,693917,Cuyahoga
18,2,1,6,120,680380,Cuyahoga
18,2,1,7,120,667753,Cuyahoga
18,2,1,8,156,655993,Cuyahoga
18,2,1,9,150,645996,Cuyahoga
18,2,1,10,147,634804,Cuyahoga
18,2,1,11,165,623107,Cuyahoga
18,2,1,12,181,609908,Cuyahoga
18,2,1,13,214,595755,Cuyahoga
18,2,1,14,204,589308,Cuyahoga
18,2,1,15,205,582565,Cuyahoga
18,2,1,16,231,579458,Cuyahoga
18,2,1,17,230,574751,Cuyahoga
18,2,1,18,247,568362,Cuyahoga
18,2,1,19,253,565180,Cuyahoga
18,2,1,20,259,558067,Cuyahoga
18,2,1,21,269,552388,Cuyahoga
18,2,2,1,23,176614,Cuyahoga
18,2,2,2,13,177758,Cuyahoga
18,2,2,3,23,180339,Cuyahoga
18,2,2,4,14,180260,Cuyahoga
18,2,2,5,14,179151,Cuyahoga
18,2,2,6,21,179616,Cuyahoga
18,2,2,7,20,179858,Cuyahoga
18,2,2,8,34,181728,Cuyahoga
18,2,2,9,37,183198,Cuyahoga
18,2,2,10,39,184936,Cuyahoga
18,2,2,11,36,186806,Cuyahoga
18,2,2,12,43,189572,Cuyahoga
18,2,2,13,44,190550,Cuyahoga
18,2,2,14,59,192403,Cuyahoga
18,2,2,15,41,194442,Cuyahoga
18,2,2,16,54,197207,Cuyahoga
18,2,2,17,58,199141,Cuyahoga
18,2,2,18,69,200946,Cuyahoga
18,2,2,19,78,203255,Cuyahoga
18,2,2,20,66,205264,Cuyahoga
18,2,2,21,83,207628,Cuyahoga
19,1,1,1,9,23075,Darke
19,1,1,2,5,23406,Darke
19,1,1,3,16,23726,Darke
19,1,1,4,12,24264,Darke
19,1,1,5,16,24752,Darke
19,1,1,6,4,25287,Darke
19,1,1,7,12,26065,Darke
19,1,1,8,20,26256,Darke
19,1,1,9,10,26699,Darke
19,1,1,10,17,26557,Darke
19,1,1,11,17,26387,Darke
19,1,1,12,18,26804,Darke
19,1,1,13,13,26407,Darke
19,1,1,14,15,26291,Darke
19,1,1,15,23,25872,Darke
19,1,1,16,16,25829,Darke
19,1,1,17,18,26093,Darke
19,1,1,18,29,26132,Darke
19,1,1,19,23,25946,Darke
19,1,1,20,23,26053,Darke
19,1,1,21,22,26074,Darke
19,1,2,1,0,107,Darke
19,1,2,2,0,111,Darke
19,1,2,3,0,114,Darke
19,1,2,4,0,126,Darke
19,1,2,5,0,132,Darke
19,1,2,6,0,138,Darke
19,1,2,7,0,138,Darke
19,1,2,8,0,147,Darke
19,1,2,9,0,146,Darke
19,1,2,10,0,152,Darke
19,1,2,11,0,157,Darke
19,1,2,12,0,153,Darke
19,1,2,13,0,157,Darke
19,1,2,14,0,150,Darke
19,1,2,15,0,140,Darke
19,1,2,16,0,133,Darke
19,1,2,17,0,129,Darke
19,1,2,18,0,123,Darke
19,1,2,19,0,127,Darke
19,1,2,20,0,116,Darke
19,1,2,21,0,114,Darke
19,2,1,1,1,24440,Darke
19,2,1,2,2,24809,Darke
19,2,1,3,0,25144,Darke
19,2,1,4,2,25692,Darke
19,2,1,5,2,26167,Darke
19,2,1,6,2,26722,Darke
19,2,1,7,2,27513,Darke
19,2,1,8,5,27710,Darke
19,2,1,9,6,28184,Darke
19,2,1,10,8,28163,Darke
19,2,1,11,8,27984,Darke
19,2,1,12,4,28431,Darke
19,2,1,13,5,28057,Darke
19,2,1,14,3,27874,Darke
19,2,1,15,0,27402,Darke
19,2,1,16,7,27383,Darke
19,2,1,17,6,27465,Darke
19,2,1,18,8,27512,Darke
19,2,1,19,5,27274,Darke
19,2,1,20,5,27336,Darke
19,2,1,21,13,27293,Darke
19,2,2,1,0,127,Darke
